#=TimeAndSale,EventSymbol,EventTime,Time,Sequence,ExchangeCode,Price,Size,BidPrice,AskPrice,SaleConditions,Flags
TimeAndSale,SIEd:BATE,20200821-153358.167+0100,20200821-153358+0100,165:5177,B,116.02,25,116,116.06,5I--,68
TimeAndSale,SIEd:BATE,20200821-153411.158+0100,20200821-153411+0100,156:5179,B,116.04,2,116,116.04,12-H,36
TimeAndSale,SIEd:BATE,20200821-153442.081+0100,20200821-153442+0100,79:5181,B,116.02,35,116.02,116.06,12-H,68
TimeAndSale,SIEd:BATE,20200821-153512.679+0100,20200821-153512+0100,677:5183,B,116,3,115.98,116,12-H,36
TimeAndSale,SIEd:BATE,20200821-153521.128+0100,20200821-153521+0100,127:5185,B,116.02,44,116,116.08,5I--,68
TimeAndSale,SIEd:BATE,20200821-153524.729+0100,20200821-153524+0100,727:5187,B,115.98,29,115.98,116,12-H,68
TimeAndSale,SIEd:BATE,20200821-153527.465+0100,20200821-153527+0100,464:5189,B,115.96,27,115.96,115.98,12-H,68
TimeAndSale,SIEd:BATE,20200821-153527.471+0100,20200821-153527+0100,469:5191,B,115.96,9,115.92,115.96,12-H,36
TimeAndSale,SIEd:BATE,20200821-153527.471+0100,20200821-153527+0100,469:5193,B,115.96,17,115.92,115.96,12-H,36
TimeAndSale,SIEd:BATE,20200821-153606.043+0100,20200821-153606+0100,41:5195,B,116.03,18,116,116.06,5I--,36
TimeAndSale,SIEd:BATE,20200821-153657.687+0100,20200821-153657+0100,685:5197,B,116.02,11,116,116.02,12-H,36
TimeAndSale,SIEd:BATE,20200821-153657.687+0100,20200821-153657+0100,685:5199,B,116.02,21,116,116.02,12-H,36
TimeAndSale,SIEd:BATE,20200821-153657.687+0100,20200821-153657+0100,685:5201,B,116.02,6,116,116.02,12-H,36
TimeAndSale,SIEd:BATE,20200821-153657.687+0100,20200821-153657+0100,685:5203,B,116.02,3,116,116.02,12-H,36
TimeAndSale,SIEd:BATE,20200821-153657.687+0100,20200821-153657+0100,685:5205,B,116.02,5,116,116.02,12-H,36
TimeAndSale,SIEd:BATE,20200821-153709.307+0100,20200821-153709+0100,305:5207,B,116,46,116,116.04,12-H,68
TimeAndSale,SIEd:BATE,20200821-153721.472+0100,20200821-153721+0100,471:5209,B,116.03,40,116,116.08,5I--,68
TimeAndSale,SIEd:BATE,20200821-153721.472+0100,20200821-153721+0100,471:5211,B,116.03,18,116,116.08,5I--,68
TimeAndSale,SIEd:BATE,20200821-153750.688+0100,20200821-153750+0100,686:5213,B,115.99,50,115.96,116.02,5I--,68
TimeAndSale,SIEd:BATE,20200821-153756.538+0100,20200821-153756+0100,536:5215,B,116,96,115.98,116.04,5I--,68
TimeAndSale,SIEd:BATE,20200821-153807.847+0100,20200821-153807+0100,845:5217,B,115.99,20,115.96,116.02,5I--,68
TimeAndSale,SIEd:BATE,20200821-153846.875+0100,20200821-153846+0100,874:5219,B,115.97,6,115.94,116,5I--,68
TimeAndSale,SIEd:BATE,20200821-153908.611+0100,20200821-153908+0100,609:5221,B,115.98,36,115.94,116,5I--,36
TimeAndSale,SIEd:BATE,20200821-153908.629+0100,20200821-153908+0100,628:5223,B,115.98,24,115.94,116,5I--,36
TimeAndSale,SIEd:BATE,20200821-153933.334+0100,20200821-153933+0100,332:5225,B,115.3031,27132,115.92,115.98,45-3,64
TimeAndSale,SIEd:BATE,20200821-153943.689+0100,20200821-153943+0100,687:5227,B,115.94,10,115.94,115.98,12-H,68
TimeAndSale,SIEd:BATE,20200821-153943.689+0100,20200821-153943+0100,687:5229,B,115.94,22,115.94,115.98,12-H,68
TimeAndSale,SIEd:BATE,20200821-153948.723+0100,20200821-153948+0100,722:5231,B,115.92,24,115.92,115.94,12-H,68
TimeAndSale,SIEd:BATE,20200821-153952.789+0100,20200821-153952+0100,788:5233,B,115.9,28,115.9,115.92,12-H,68
TimeAndSale,SIEd:BATE,20200821-154008.511+0100,20200821-154008+0100,510:5235,B,115.9,2,115.88,115.9,12-H,36
TimeAndSale,SIEd:BATE,20200821-154055.597+0100,20200821-154055+0100,596:5237,B,115.9,3,115.88,115.9,12-H,36
TimeAndSale,SIEd:BATE,20200821-154102.544+0100,20200821-154102+0100,542:5239,B,115.88,74,115.88,115.9,12-H,68
