#=TimeAndSale,EventSymbol,EventTime,Time,Sequence,ExchangeCode,Price,Size,BidPrice,AskPrice,SaleConditions,Flags
TimeAndSale,MNODl:CHIX,20200727-111748.442+0100,20200727-111748+0100,443:1069,C,27.39,11,27.36,27.39,12-H,36
TimeAndSale,MNODl:CHIX,20200727-111853.277+0100,20200727-111853+0100,278:1071,C,27.39,73,27.38,27.39,12-H,36
TimeAndSale,MNODl:CHIX,20200727-111858.669+0100,20200727-111858+0100,670:1073,C,27.38,73,27.38,27.39,12--,68
TimeAndSale,MNODl:CHIX,20200727-111858.669+0100,20200727-111858+0100,670:1075,C,27.38,37,27.38,27.39,12--,68
TimeAndSale,MNODl:CHIX,20200727-111955.062+0100,20200727-111955+0100,63:1077,C,27.38,73,27.37,27.38,12-H,36
TimeAndSale,MNODl:CHIX,20200727-111955.062+0100,20200727-111955+0100,63:1079,C,27.38,61,27.37,27.38,12-H,36
TimeAndSale,MNODl:CHIX,20200727-111955.063+0100,20200727-111955+0100,64:1081,C,27.39,10,27.37,27.39,12-H,36
TimeAndSale,MNODl:CHIX,20200727-111955.063+0100,20200727-111955+0100,64:1083,C,27.39,63,27.37,27.39,12-H,36
TimeAndSale,MNODl:CHIX,20200727-112025.257+0100,20200727-112025+0100,258:1085,C,27.39,73,27.37,27.39,12-H,36
TimeAndSale,MNODl:CHIX,20200727-112025.258+0100,20200727-112025+0100,259:1087,C,27.4,73,27.38,27.4,12-H,36
TimeAndSale,MNODl:CHIX,20200727-112025.931+0100,20200727-112025+0100,931:1089,C,27.39,73,27.38,27.39,12-H,36
TimeAndSale,MNODl:CHIX,20200727-112124.073+0100,20200727-112124+0100,73:1091,C,27.4,23,27.38,27.4,12-H,36
TimeAndSale,MNODl:CHIX,20200727-112124.073+0100,20200727-112124+0100,73:1093,C,27.4,18,27.38,27.4,12-H,36
TimeAndSale,MNODl:CHIX,20200727-112124.073+0100,20200727-112124+0100,73:1095,C,27.4,168,27.38,27.4,12-H,36
TimeAndSale,MNODl:CHIX,20200727-112124.536+0100,20200727-112124+0100,536:1097,C,27.4,57,27.38,27.4,12-H,36
TimeAndSale,MNODl:CHIX,20200727-112124.536+0100,20200727-112124+0100,536:1099,C,27.4,23,27.38,27.4,12-H,36
TimeAndSale,MNODl:CHIX,20200727-112126.678+0100,20200727-112126+0100,678:1101,C,27.4,18,27.38,27.4,12-H,36
TimeAndSale,MNODl:CHIX,20200727-112126.678+0100,20200727-112126+0100,678:1103,C,27.4,11,27.38,27.4,12-H,36
TimeAndSale,MNODl:CHIX,20200727-112147.628+0100,20200727-112147+0100,629:1105,C,27.4,11,27.38,27.4,12-H,36
TimeAndSale,MNODl:CHIX,20200727-112147.629+0100,20200727-112147+0100,629:1107,C,27.4,15,27.38,27.4,12-H,36
TimeAndSale,MNODl:CHIX,20200727-112147.629+0100,20200727-112147+0100,629:1109,C,27.4,4,27.38,27.4,12-H,36
TimeAndSale,MNODl:CHIX,20200727-112347.851+0100,20200727-112347+0100,851:1111,C,27.39,66,27.37,27.39,12-H,36
TimeAndSale,MNODl:CHIX,20200727-112741.799+0100,20200727-112741+0100,800:1113,C,27.39,58,27.39,27.4,12-H,68
TimeAndSale,MNODl:CHIX,20200727-112741.799+0100,20200727-112741+0100,800:1115,C,27.395,72,27.38,27.4,32DS,36
TimeAndSale,MNODl:CHIX,20200727-112741.800+0100,20200727-112741+0100,800:1117,C,27.395,11,27.39,27.4,32DS,36
TimeAndSale,MNODl:CHIX,20200727-112741.800+0100,20200727-112741+0100,800:1119,C,27.39,64,27.39,27.4,12-H,68
TimeAndSale,MNODl:CHIX,20200727-112741.800+0100,20200727-112741+0100,800:1121,C,27.39,72,27.39,27.4,12-H,68
TimeAndSale,MNODl:CHIX,20200727-112741.800+0100,20200727-112741+0100,800:1123,C,27.39,257,27.39,27.4,12-H,68
TimeAndSale,MNODl:CHIX,20200727-112741.800+0100,20200727-112741+0100,800:1125,C,27.395,22,27.39,27.4,32DS,68
TimeAndSale,MNODl:CHIX,20200727-112815.491+0100,20200727-112815+0100,492:1127,C,27.39,330,27.39,27.4,32DS,68
TimeAndSale,MNODl:CHIX,20200727-112815.529+0100,20200727-112815+0100,529:1129,C,27.39,22,27.39,27.4,12-H,68
TimeAndSale,MNODl:CHIX,20200727-112815.529+0100,20200727-112815+0100,529:1131,C,27.39,96,27.39,27.4,12-H,68
TimeAndSale,MNODl:CHIX,20200727-112836.336+0100,20200727-112836+0100,337:1133,C,27.4,75,27.39,27.4,12-H,36
TimeAndSale,MNODl:CHIX,20200727-112836.336+0100,20200727-112836+0100,337:1135,C,27.4,56,27.39,27.4,12-H,36
TimeAndSale,MNODl:CHIX,20200727-112836.336+0100,20200727-112836+0100,337:1137,C,27.4,25,27.39,27.4,12-H,36
TimeAndSale,MNODl:CHIX,20200727-112836.336+0100,20200727-112836+0100,337:1139,C,27.4,41,27.39,27.4,12-H,36
TimeAndSale,MNODl:CHIX,20200727-112836.337+0100,20200727-112836+0100,337:1141,C,27.4,8,27.39,27.4,12-H,36
TimeAndSale,MNODl:CHIX,20200727-112836.337+0100,20200727-112836+0100,338:1143,C,27.4,29,27.39,27.4,12-H,36
TimeAndSale,MNODl:CHIX,20200727-112836.337+0100,20200727-112836+0100,338:1145,C,27.4,5,27.39,27.4,12-H,36
TimeAndSale,MNODl:CHIX,20200727-112836.338+0100,20200727-112836+0100,339:1147,C,27.4,59,27.39,27.4,12-H,36
TimeAndSale,MNODl:CHIX,20200727-112836.339+0100,20200727-112836+0100,339:1149,C,27.4,46,27.39,27.4,12-H,36
TimeAndSale,MNODl:CHIX,20200727-112836.340+0100,20200727-112836+0100,340:1151,C,27.4,5,27.39,27.4,12-H,36
TimeAndSale,MNODl:CHIX,20200727-112836.340+0100,20200727-112836+0100,340:1153,C,27.4,5,27.39,27.4,12-H,36
TimeAndSale,MNODl:CHIX,20200727-112836.340+0100,20200727-112836+0100,341:1155,C,27.4,97,27.39,27.4,12-H,36
